wv_poly_lons,wv_poly_lats
-122.9346528,44.88333333
-122.9416667,44.87631944
-122.95,44.87631944
-122.9570139,44.88333333
-122.9583333,44.88422787
-122.9666667,44.88422787
-122.9675612,44.88333333
-122.9679861,44.875
-122.9666667,44.87368056
-122.9583333,44.87368056
-122.9513194,44.86666667
-122.95,44.86534722
-122.9429861,44.85833333
-122.95,44.85131944
-122.9513194,44.85
-122.95,44.84868056
-122.9416667,44.84868056
-122.9346528,44.84166667
-122.9333333,44.84034722
-122.925,44.84034722
-122.9236806,44.84166667
-122.925,44.84298611
-122.9320139,44.85
-122.9320139,44.85833333
-122.925,44.86534722
-122.9166667,44.86534722
-122.9096528,44.85833333
-122.9096528,44.85
-122.9083333,44.84868056
-122.9,44.84868056
-122.8916667,44.84868056
-122.8903472,44.85
-122.8833333,44.85701389
-122.875,44.85701389
-122.8666667,44.85701389
-122.8583333,44.85701389
-122.8513194,44.85
-122.8513194,44.84166667
-122.85,44.84034722
-122.8416667,44.84034722
-122.8333333,44.84034722
-122.8263194,44.83333333
-122.825,44.83201389
-122.8179861,44.825
-122.8166667,44.82368056
-122.8083333,44.82368056
-122.8013194,44.81666667
-122.8,44.81534722
-122.7916667,44.81534722
-122.7846528,44.80833333
-122.7833333,44.80701389
-122.775,44.80701389
-122.7666667,44.80701389
-122.7583333,44.80701389
-122.75,44.80701389
-122.7416667,44.80701389
-122.7333333,44.80701389
-122.725,44.80701389
-122.7166667,44.80701389
-122.7083333,44.80701389
-122.7,44.80701389
-122.6929861,44.8
-122.6916667,44.79868056
-122.6833333,44.79868056
-122.675,44.79868056
-122.6679861,44.79166667
-122.6666667,44.79034722
-122.6583333,44.79034722
-122.65,44.79034722
-122.65,44.77631944
-122.6583333,44.77631944
-122.6666667,44.77631944
-122.675,44.77631944
-122.6833333,44.77631944
-122.6916667,44.77631944
-122.7,44.77631944
-122.7083333,44.77631944
-122.7153472,44.78333333
-122.7166667,44.78465278
-122.725,44.78465278
-122.7333333,44.78465278
-122.7416667,44.78465278
-122.75,44.78465278
-122.7583333,44.78465278
-122.7666667,44.78465278
-122.775,44.78465278
-122.7833333,44.78465278
-122.7846528,44.78333333
-122.7916667,44.77631944
-122.7929861,44.775
-122.8,44.76798611
-122.8083333,44.76798611
-122.8166667,44.76798611
-122.8179861,44.76666667
-122.825,44.75965278
-122.8263194,44.75833333
-122.8333333,44.75131944
-122.8346528,44.75
-122.8416667,44.74298611
-122.85,44.74298611
-122.8513194,44.74166667
-122.8583333,44.73465278
-122.8666667,44.73465278
-122.8679861,44.73333333
-122.8679861,44.725
-122.8679861,44.71666667
-122.8666667,44.71534722
-122.8583333,44.71534722
-122.8570139,44.71666667
-122.85,44.72368056
-122.8416667,44.72368056
-122.8333333,44.72368056
-122.825,44.72368056
-122.8166667,44.72368056
-122.8083333,44.72368056
-122.8,44.72410546
-122.7916667,44.72368056
-122.7833333,44.72368056
-122.7763194,44.71666667
-122.775,44.71534722
-122.7736806,44.71666667
-122.7666667,44.72368056
-122.7583333,44.72368056
-122.7578401,44.725
-122.75,44.73284008
-122.7421599,44.725
-122.7416667,44.72410546
-122.7333333,44.72410546
-122.725,44.72410546
-122.7166667,44.72368056
-122.7083333,44.72368056
-122.7013194,44.71666667
-122.7,44.71534722
-122.6916667,44.71534722
-122.6846528,44.70833333
-122.6833333,44.70701389
-122.6763194,44.7
-122.6833333,44.69298611
-122.6846528,44.69166667
-122.6916667,44.68465278
-122.7,44.68465278
-122.7083333,44.68382658
-122.7166667,44.68382658
-122.725,44.68382658
-122.7328401,44.69166667
-122.7333333,44.69215992
-122.7411734,44.7
-122.7416667,44.70089454
-122.75,44.70089454
-122.7583333,44.70131944
-122.7588266,44.7
-122.7588266,44.69166667
-122.7666667,44.68382658
-122.775,44.68382658
-122.7833333,44.68382658
-122.7916667,44.68465278
-122.7929861,44.68333333
-122.7916667,44.68243879
-122.7842279,44.675
-122.7833333,44.67368056
-122.775,44.67368056
-122.7679861,44.66666667
-122.7666667,44.66534722
-122.7596528,44.65833333
-122.7583333,44.65701389
-122.75,44.65743879
-122.7416667,44.65743879
-122.7333333,44.65743879
-122.7258945,44.65
-122.7258945,44.64166667
-122.7333333,44.63422787
-122.7342279,44.63333333
-122.7346528,44.625
-122.7333333,44.62368056
-122.725,44.62368056
-122.7179861,44.61666667
-122.7179861,44.60833333
-122.725,44.60131944
-122.7320139,44.60833333
-122.7333333,44.60965278
-122.7416667,44.60965278
-122.7486806,44.61666667
-122.75,44.61798611
-122.7570139,44.625
-122.7583333,44.62631944
-122.7653472,44.63333333
-122.7666667,44.63465278
-122.775,44.63465278
-122.7820139,44.64166667
-122.7833333,44.64298611
-122.7916667,44.64298611
-122.8,44.64298611
-122.8083333,44.64298611
-122.8166667,44.64298611
-122.825,44.64298611
-122.8333333,44.64298611
-122.8346528,44.64166667
-122.8416667,44.63465278
-122.85,44.63465278
-122.8583333,44.63465278
-122.8666667,44.63465278
-122.875,44.63465278
-122.8763194,44.63333333
-122.8763194,44.625
-122.8763194,44.61666667
-122.875,44.61534722
-122.8679861,44.60833333
-122.8679861,44.6
-122.8679861,44.59166667
-122.8679861,44.58333333
-122.8679861,44.575
-122.875,44.56798611
-122.8763194,44.56666667
-122.8833333,44.55965278
-122.8846528,44.55833333
-122.8846528,44.55
-122.8846528,44.54166667
-122.8846528,44.53333333
-122.8846528,44.525
-122.8833333,44.52368056
-122.875,44.52368056
-122.8666667,44.52368056
-122.8583333,44.52368056
-122.85,44.52368056
-122.8491055,44.525
-122.8416667,44.53243879
-122.8333333,44.53243879
-122.8328401,44.53333333
-122.825,44.54117342
-122.8245067,44.54166667
-122.8166667,44.54950675
-122.8083333,44.54950675
-122.8004933,44.54166667
-122.8004933,44.53333333
-122.8,44.53243879
-122.7925612,44.525
-122.7916667,44.52410546
-122.7833333,44.52368056
-122.775,44.52368056
-122.7679861,44.51666667
-122.7666667,44.51534722
-122.7583333,44.51534722
-122.7570139,44.51666667
-122.75,44.52368056
-122.7429861,44.51666667
-122.75,44.50965278
-122.7513194,44.50833333
-122.7517891,44.5
-122.7504933,44.49166667
-122.7583333,44.48382658
-122.7666667,44.48422787
-122.775,44.48512241
-122.7763194,44.48333333
-122.7763194,44.475
-122.775,44.47368056
-122.7666667,44.47368056
-122.7583333,44.47368056
-122.75,44.47368056
-122.7416667,44.47368056
-122.7346528,44.46666667
-122.7416667,44.45965278
-122.7421599,44.45833333
-122.75,44.45049325
-122.7504933,44.45
-122.7583333,44.44215992
-122.7596528,44.44166667
-122.7596528,44.43333333
-122.7583333,44.43201389
-122.7513194,44.425
-122.7513194,44.41666667
-122.7583333,44.40965278
-122.7666667,44.40965278
-122.7736806,44.41666667
-122.775,44.41798611
-122.7820139,44.425
-122.7820139,44.43333333
-122.7833333,44.43465278
-122.7903472,44.44166667
-122.7903472,44.45
-122.7903472,44.45833333
-122.7916667,44.45965278
-122.7986806,44.46666667
-122.8,44.46798611
-122.8070139,44.475
-122.8074388,44.48333333
-122.8083333,44.48465278
-122.8166667,44.48465278
-122.825,44.48465278
-122.8263194,44.48333333
-122.8333333,44.47631944
-122.8346528,44.475
-122.8416667,44.46798611
-122.8486806,44.475
-122.8489338,44.48333333
-122.8486806,44.49166667
-122.85,44.49298611
-122.8570139,44.5
-122.8583333,44.50131944
-122.8653472,44.50833333
-122.8666667,44.50965278
-122.8679861,44.50833333
-122.875,44.50131944
-122.8833333,44.50131944
-122.8846528,44.5
-122.8916667,44.49298611
-122.8986806,44.5
-122.9,44.50131944
-122.9070139,44.50833333
-122.9083333,44.50965278
-122.9166667,44.50965278
-122.9236806,44.51666667
-122.925,44.51798611
-122.9333333,44.51798611
-122.9416667,44.51798611
-122.95,44.51798611
-122.9583333,44.51798611
-122.9666667,44.51798611
-122.9675612,44.51666667
-122.9684557,44.50833333
-122.975,44.50178908
-122.9763194,44.5
-122.9763194,44.49166667
-122.9763194,44.48333333
-122.975,44.48201389
-122.9666667,44.48201389
-122.9653472,44.48333333
-122.9583333,44.49034722
-122.9513194,44.48333333
-122.95,44.48201389
-122.9416667,44.48201389
-122.9333333,44.48201389
-122.9263194,44.475
-122.9263194,44.46666667
-122.9333333,44.45965278
-122.9338266,44.45833333
-122.9333333,44.45784008
-122.9254933,44.45
-122.9254933,44.44166667
-122.925,44.44117342
-122.9166667,44.44117342
-122.9088266,44.43333333
-122.9166667,44.42549325
-122.925,44.42549325
-122.9254933,44.425
-122.9333333,44.41715992
-122.9338266,44.41666667
-122.9338266,44.40833333
-122.9333333,44.40743879
-122.9326153,44.40833333
-122.925,44.4159486
-122.9245067,44.41666667
-122.9166667,44.42450675
-122.9088266,44.41666667
-122.9083333,44.41402778
-122.9,44.41617342
-122.8916667,44.41617342
-122.8911734,44.41666667
-122.8833333,44.42450675
-122.875,44.42450675
-122.8671599,44.41666667
-122.8671599,44.40833333
-122.8666667,44.40784008
-122.8588266,44.4
-122.8588266,44.39166667
-122.8666667,44.38382658
-122.875,44.38382658
-122.8833333,44.38382658
-122.8851224,44.38333333
-122.8846528,44.375
-122.8833333,44.37368056
-122.875,44.37368056
-122.8666667,44.37368056
-122.8583333,44.37450675
-122.85,44.37450675
-122.8495067,44.375
-122.8416667,44.38284008
-122.8411734,44.38333333
-122.8411734,44.39166667
-122.8416667,44.39215992
-122.85,44.39215992
-122.8578401,44.4
-122.85,44.40784008
-122.8416667,44.40784008
-122.8411734,44.40833333
-122.8333333,44.41617342
-122.8324388,44.41666667
-122.8333333,44.41798611
-122.8416667,44.41715992
-122.8495067,44.425
-122.8416667,44.43284008
-122.8403472,44.43333333
-122.8411734,44.44166667
-122.8333333,44.44950675
-122.825,44.44950675
-122.8241055,44.45
-122.8166667,44.45743879
-122.8083333,44.45743879
-122.8008945,44.45
-122.8,44.44868056
-122.7929861,44.44166667
-122.8,44.43465278
-122.8070139,44.44166667
-122.8083333,44.44256121
-122.8166667,44.44256121
-122.8171599,44.44166667
-122.8179861,44.43333333
-122.8179861,44.425
-122.8175612,44.41666667
-122.8166667,44.41617342
-122.8083333,44.41617342
-122.8004933,44.40833333
-122.8004933,44.4
-122.8083333,44.39215992
-122.8088266,44.39166667
-122.8166667,44.38382658
-122.8171599,44.38333333
-122.8171599,44.375
-122.8166667,44.37368056
-122.8157721,44.375
-122.8083333,44.38243879
-122.8008945,44.375
-122.8013194,44.36666667
-122.8,44.36534722
-122.7916667,44.36534722
-122.7846528,44.35833333
-122.7916667,44.35131944
-122.7929861,44.35
-122.8,44.34298611
-122.8083333,44.34298611
-122.8166667,44.34298611
-122.8184557,44.34166667
-122.8175612,44.33333333
-122.8166667,44.33284008
-122.8088266,44.325
-122.8083333,44.3240135
-122.8009865,44.31666667
-122.8004933,44.30833333
-122.8,44.30701389
-122.7916667,44.30701389
-122.7833333,44.30784008
-122.775,44.30784008
-122.7666667,44.30784008
-122.7661734,44.30833333
-122.7583333,44.31617342
-122.7578401,44.31666667
-122.7570139,44.325
-122.7583333,44.32631944
-122.7666667,44.32631944
-122.775,44.32549325
-122.7828401,44.33333333
-122.7833333,44.33465278
-122.7903472,44.34166667
-122.7833333,44.34868056
-122.775,44.34868056
-122.7736806,44.35
-122.7666667,44.35701389
-122.7583333,44.35701389
-122.7513194,44.35
-122.75,44.34868056
-122.7416667,44.34868056
-122.7346528,44.34166667
-122.7416667,44.33465278
-122.75,44.33465278
-122.7513194,44.33333333
-122.75,44.33201389
-122.7429861,44.325
-122.7416667,44.32450675
-122.7411734,44.325
-122.7333333,44.33284008
-122.725,44.33284008
-122.7166667,44.33284008
-122.7088266,44.325
-122.7088266,44.31666667
-122.7083333,44.31617342
-122.7078401,44.31666667
-122.7,44.32450675
-122.6916667,44.32450675
-122.6838266,44.31666667
-122.6833333,44.31617342
-122.675,44.31617342
-122.6671599,44.30833333
-122.6666667,44.30784008
-122.6588266,44.3
-122.6583333,44.29950675
-122.6504933,44.29166667
-122.6504933,44.28333333
-122.6583333,44.27549325
-122.6661734,44.28333333
-122.6666667,44.28382658
-122.6671599,44.28333333
-122.675,44.27549325
-122.6833333,44.27549325
-122.6911734,44.28333333
-122.6916667,44.28382658
-122.6995067,44.29166667
-122.7,44.29215992
-122.7004933,44.29166667
-122.7083333,44.28382658
-122.7166667,44.28382658
-122.7245067,44.29166667
-122.725,44.29215992
-122.7333333,44.29215992
-122.7338266,44.29166667
-122.7416667,44.28382658
-122.75,44.28382658
-122.7583333,44.28382658
-122.7666667,44.28382658
-122.775,44.28382658
-122.7833333,44.28382658
-122.7916667,44.28382658
-122.7995067,44.29166667
-122.8,44.29298611
-122.8083333,44.29215992
-122.8161734,44.3
-122.8166667,44.30049325
-122.8245067,44.30833333
-122.8236806,44.31666667
-122.825,44.31798611
-122.8333333,44.31798611
-122.8416667,44.31798611
-122.8486806,44.325
-122.8486806,44.33333333
-122.8486806,44.34166667
-122.85,44.34298611
-122.8583333,44.34298611
-122.8666667,44.34256121
-122.8675612,44.34166667
-122.875,44.33422787
-122.8824388,44.34166667
-122.875,44.34910546
-122.8741055,44.35
-122.875,44.35131944
-122.8833333,44.35131944
-122.8916667,44.35131944
-122.9,44.35131944
-122.9009865,44.35
-122.9083333,44.34265317
-122.9166667,44.34298611
-122.9179861,44.34166667
-122.925,44.33465278
-122.9333333,44.33465278
-122.9403472,44.34166667
-122.9416667,44.34298611
-122.95,44.34298611
-122.9570139,44.35
-122.9583333,44.35131944
-122.9596528,44.35
-122.9666667,44.34298611
-122.975,44.34298611
-122.9833333,44.34298611
-122.9916667,44.34256121
-122.9925612,44.34166667
-122.9929861,44.33333333
-123.0,44.32631944
-123.0070139,44.33333333
-123.0083333,44.33512241
-123.0092279,44.33333333
-123.0166667,44.32589454
-123.0179861,44.325
-123.0179861,44.31666667
-123.0166667,44.31534722
-123.0083333,44.31487759
-123.0074388,44.31666667
-123.0,44.32410546
-122.9925612,44.31666667
-122.9916667,44.31577213
-122.9842279,44.30833333
-122.9833333,44.30701389
-122.9763194,44.3
-122.9833333,44.29298611
-122.9846528,44.29166667
-122.9833333,44.29034722
-122.975,44.29034722
-122.9736806,44.29166667
-122.9736806,44.3
-122.9666667,44.30701389
-122.9583333,44.30784008
-122.9504933,44.3
-122.9583333,44.29215992
-122.9596528,44.29166667
-122.9596528,44.28333333
-122.9588266,44.275
-122.9588266,44.26666667
-122.9583333,44.26617342
-122.95,44.26617342
-122.9416667,44.26617342
-122.9338266,44.25833333
-122.9338266,44.25
-122.9416667,44.24215992
-122.95,44.24215992
-122.9504933,44.24166667
-122.9583333,44.23382658
-122.9666667,44.23382658
-122.9671599,44.23333333
-122.9671599,44.225
-122.975,44.21715992
-122.9833333,44.21715992
-122.9916667,44.21715992
-122.9921599,44.21666667
-123.0,44.20882658
-123.0083333,44.20882658
-123.0088266,44.20833333
-123.0083333,44.20784008
-123.0004933,44.2
-123.0004933,44.19166667
-123.0083333,44.18382658
-123.0166667,44.18382658
-123.025,44.18382658
-123.0333333,44.18382658
-123.0346528,44.18333333
-123.0346528,44.175
-123.0333333,44.17368056
-123.025,44.17450675
-123.0166667,44.17450675
-123.0088266,44.16666667
-123.0083333,44.16617342
-123.0078401,44.16666667
-123.0078401,44.175
-123.0,44.18284008
-122.9916667,44.18284008
-122.9833333,44.18284008
-122.975,44.18284008
-122.9666667,44.18284008
-122.9583333,44.18284008
-122.95,44.18284008
-122.9416667,44.18284008
-122.9338266,44.175
-122.9333333,44.17450675
-122.9254933,44.16666667
-122.925,44.16617342
-122.9166667,44.16617342
-122.9161734,44.16666667
-122.9083333,44.17450675
-122.9,44.17368056
-122.8916667,44.17368056
-122.8903472,44.175
-122.8916667,44.17631944
-122.9,44.17631944
-122.9083333,44.17549325
-122.9166667,44.17549325
-122.925,44.17549325
-122.9328401,44.18333333
-122.9333333,44.18382658
-122.9416667,44.18382658
-122.95,44.18465278
-122.9570139,44.19166667
-122.9583333,44.19215992
-122.9666667,44.19215992
-122.975,44.19215992
-122.9828401,44.2
-122.9833333,44.20049325
-122.9911734,44.20833333
-122.9833333,44.21617342
-122.975,44.21617342
-122.9666667,44.21617342
-122.9583333,44.21617342
-122.9578401,44.21666667
-122.95,44.22450675
-122.9416667,44.22450675
-122.9333333,44.22450675
-122.9254933,44.21666667
-122.9254933,44.20833333
-122.925,44.20784008
-122.9245067,44.20833333
-122.9166667,44.21617342
-122.9083333,44.21617342
-122.9,44.21617342
-122.8916667,44.21617342
-122.8838266,44.20833333
-122.8838266,44.2
-122.8833333,44.19950675
-122.8754933,44.19166667
-122.8754933,44.18333333
-122.8763194,44.175
-122.875,44.17368056
-122.8666667,44.17368056
-122.8653472,44.175
-122.8661734,44.18333333
-122.8666667,44.18382658
-122.8745067,44.19166667
-122.8666667,44.19950675
-122.8661734,44.2
-122.8583333,44.20784008
-122.8570139,44.20833333
-122.85,44.21534722
-122.8486806,44.21666667
-122.85,44.21798611
-122.8570139,44.225
-122.8583333,44.22549325
-122.8666667,44.22549325
-122.875,44.22549325
-122.8828401,44.23333333
-122.8833333,44.23382658
-122.8838266,44.23333333
-122.8838266,44.225
-122.8916667,44.21715992
-122.8995067,44.225
-122.9,44.22549325
-122.9083333,44.22549325
-122.9161734,44.23333333
-122.9166667,44.23382658
-122.9245067,44.24166667
-122.9166667,44.24950675
-122.9161734,44.25
-122.9083333,44.25784008
-122.9078401,44.25833333
-122.9,44.26617342
-122.8916667,44.26617342
-122.8838266,44.25833333
-122.8833333,44.25784008
-122.875,44.25784008
-122.8666667,44.25701389
-122.8596528,44.25
-122.8583333,44.24736111
-122.85,44.24950675
-122.8416667,44.24950675
-122.8338266,44.24166667
-122.8338266,44.23333333
-122.8338266,44.225
-122.8346528,44.21666667
-122.8333333,44.21534722
-122.825,44.21534722
-122.8179861,44.20833333
-122.8179861,44.2
-122.8171599,44.19166667
-122.825,44.18382658
-122.8333333,44.18465278
-122.8346528,44.18333333
-122.8342279,44.175
-122.8340514,44.16666667
-122.8416667,44.1590514
-122.8492819,44.16666667
-122.85,44.16798611
-122.8513194,44.16666667
-122.8583333,44.15965278
-122.8666667,44.15965278
-122.8679861,44.15833333
-122.875,44.15131944
-122.8763194,44.15
-122.8833333,44.14298611
-122.8846528,44.14166667
-122.8846528,44.13333333
-122.8846528,44.125
-122.8916667,44.11798611
-122.9,44.11798611
-122.9083333,44.11798611
-122.9096528,44.11666667
-122.9166667,44.10965278
-122.925,44.10965278
-122.9333333,44.10965278
-122.9351224,44.10833333
-122.9416667,44.10178908
-122.9429861,44.1
-122.95,44.09298611
-122.9513194,44.09166667
-122.9583333,44.08465278
-122.9653472,44.09166667
-122.9653472,44.1
-122.9583333,44.10701389
-122.9570139,44.10833333
-122.9578401,44.11666667
-122.95,44.12450675
-122.9416667,44.12368056
-122.9403472,44.125
-122.9411734,44.13333333
-122.9407721,44.14166667
-122.9416667,44.14215992
-122.95,44.14215992
-122.9578401,44.15
-122.9583333,44.15049325
-122.9661734,44.15833333
-122.9666667,44.15882658
-122.975,44.15882658
-122.9833333,44.15882658
-122.9916667,44.15882658
-123.0,44.15882658
-123.0004933,44.15833333
-123.0,44.15784008
-122.9921599,44.15
-122.9916667,44.14950675
-122.9838266,44.14166667
-122.9833333,44.14117342
-122.9754933,44.13333333
-122.9754933,44.125
-122.975,44.12450675
-122.9671599,44.11666667
-122.975,44.10882658
-122.9833333,44.10882658
-122.9916667,44.10882658
-123.0,44.10882658
-123.0083333,44.10882658
-123.0161734,44.11666667
-123.0161734,44.125
-123.0083333,44.13284008
-123.0078401,44.13333333
-123.0083333,44.13431983
-123.0166667,44.13465278
-123.0171599,44.13333333
-123.0171599,44.125
-123.025,44.11715992
-123.0333333,44.11715992
-123.0416667,44.11798611
-123.05,44.11798611
-123.0513194,44.11666667
-123.0583333,44.11437953
-123.0666667,44.11437953
-123.075,44.11437953
-123.0772871,44.11666667
-123.0833333,44.12271286
-123.0916667,44.12271286
-123.1,44.12271286
-123.1045743,44.125
-123.1083333,44.12875906
-123.1166667,44.12631944
-123.125,44.12631944
-123.1333333,44.1310462
-123.1416667,44.1310462
-123.15,44.1310462
-123.1583333,44.1310462
-123.1653472,44.13333333
-123.1666667,44.13465278
-123.1736806,44.14166667
-123.1736806,44.15
-123.175,44.15131944
-123.1820139,44.15833333
-123.1833333,44.15965278
-123.1903472,44.16666667
-123.1916667,44.16798611
-123.2,44.16798611
-123.2013194,44.16666667
-123.2083333,44.15965278
-123.2166667,44.15965278
-123.225,44.15965278
-123.2263194,44.15833333
-123.2263194,44.15
-123.2310462,44.14166667
-123.2310462,44.13333333
-123.2298839,44.125
-123.2333333,44.11798611
-123.2416667,44.11798611
-123.2486806,44.125
-123.2486806,44.13333333
-123.2486806,44.14166667
-123.25,44.14298611
-123.2570139,44.15
-123.2583333,44.15131944
-123.2666667,44.15131944
-123.2679861,44.15
-123.2679861,44.14166667
-123.275,44.13465278
-123.2763194,44.13333333
-123.2763194,44.125
-123.2758945,44.11666667
-123.275,44.11577213
-123.2675612,44.10833333
-123.2675612,44.1
-123.2666667,44.09910546
-123.2583333,44.09910546
-123.2508945,44.09166667
-123.25,44.09034722
-123.2429861,44.08333333
-123.2429861,44.075
-123.2429861,44.06666667
-123.2429861,44.05833333
-123.2416667,44.05701389
-123.2346528,44.05
-123.2346528,44.04166667
-123.2346528,44.03333333
-123.2416667,44.02631944
-123.2429861,44.025
-123.25,44.01798611
-123.2513194,44.01666667
-123.2583333,44.00965278
-123.2596528,44.00833333
-123.2596528,44.0
-123.2666667,43.99298611
-123.275,43.99298611
-123.2833333,43.99298611
-123.2846528,43.99166667
-123.2916667,43.98465278
-123.3,43.98465278
-123.3083333,43.98465278
-123.3096528,43.98333333
-123.3096528,43.975
-123.3166667,43.96798611
-123.1,43.98108199
-123.0916667,43.98137083
-123.0894153,43.98333333
-123.0833333,43.98941532
-123.075,43.98941532
-123.0727487,43.99166667
-123.0666667,43.99774866
-123.0644153,44.0
-123.0583333,44.00608199
-123.05,44.00608199
-123.0416667,44.00608199
-123.0333333,44.00608199
-123.025,44.00608199
-123.0234828,44.00833333
-123.0227487,44.01666667
-123.0166667,44.02274866
-123.0083333,44.02348279
-123.0,44.02348279
-122.9916667,44.02348279
-122.9848505,44.01666667
-122.9833333,44.01514946
-122.9765172,44.00833333
-122.9765172,44.0
-122.975,43.99848279
-122.9681839,43.99166667
-122.9666667,43.99014946
-122.9583333,43.99014946
-122.956082,43.99166667
-122.95,43.99774866
-122.9416667,43.99848279
-122.9394153,44.0
-122.9416667,44.00225134
-122.9477487,44.00833333
-122.9477487,44.01666667
-122.9477487,44.025
-122.9416667,44.03108199
-122.9355847,44.025
-122.9355847,44.01666667
-122.9333333,44.01441532
-122.925,44.01441532
-122.9166667,44.01441532
-122.9083333,44.01441532
-122.906082,44.01666667
-122.9083333,44.01891801
-122.9144153,44.025
-122.9144153,44.03333333
-122.9083333,44.03941532
-122.906082,44.04166667
-122.9,44.04774866
-122.8916667,44.04774866
-122.8833333,44.04774866
-122.875,44.04774866
-122.8727487,44.05
-122.8734828,44.05833333
-122.875,44.05985054
-122.8833333,44.05985054
-122.8916667,44.05964706
-122.9,44.06058468
-122.906082,44.06666667
-122.9083333,44.06891801
-122.9166667,44.06891801
-122.9181839,44.06666667
-122.925,44.05985054
-122.9318161,44.06666667
-122.9333333,44.06891801
-122.9355847,44.06666667
-122.9416667,44.06058468
-122.95,44.06058468
-122.9518128,44.05833333
-122.9583333,44.05181277
-122.9648539,44.05833333
-122.9648539,44.06666667
-122.9644153,44.075
-122.9666667,44.07725134
-122.975,44.07725134
-122.9833333,44.07725134
-122.9916667,44.07725134
-123.0,44.07725134
-123.0083333,44.07651721
-123.0166667,44.07651721
-123.0234828,44.08333333
-123.0227487,44.09166667
-123.025,44.09391801
-123.031082,44.1
-123.0333333,44.10225134
-123.0394153,44.10833333
-123.0416667,44.11058468
-123.05,44.11058468
-123.0583333,44.10985054
-123.0666667,44.10985054
-123.075,44.10985054
-123.0818161,44.11666667
-123.0833333,44.11818388
-123.0916667,44.11818388
-123.1,44.11818388
-123.1083333,44.11970109
-123.1166667,44.11891801
-123.125,44.11891801
-123.131082,44.125
-123.1333333,44.12651721
-123.1416667,44.12651721
-123.15,44.12651721
-123.1583333,44.12651721
-123.1666667,44.12725134
-123.168918,44.125
-123.175,44.11891801
-123.1833333,44.11891801
-123.1916667,44.11891801
-123.1977487,44.125
-123.1916667,44.13108199
-123.1894153,44.13333333
-123.1916667,44.13558468
-123.1977487,44.14166667
-123.2,44.14391801
-123.2083333,44.14391801
-123.2166667,44.14391801
-123.225,44.14391801
-123.2265172,44.14166667
-123.2265172,44.13333333
-123.225,44.12883065
-123.2211694,44.125
-123.218918,44.11666667
-123.218918,44.10833333
-123.225,44.10225134
-123.2272513,44.1
-123.2272513,44.09166667
-123.2272513,44.08333333
-123.2272513,44.075
-123.225,44.07274866
-123.218918,44.06666667
-123.218918,44.05833333
-123.218918,44.05
-123.218918,44.04166667
-123.2166667,44.03941532
-123.2105847,44.03333333
-123.2083333,44.03108199
-123.2,44.03108199
-123.1916667,44.03108199
-123.1855847,44.025
-123.1833333,44.02274866
-123.1772513,44.01666667
-123.175,44.01441532
-123.1666667,44.01441532
-123.1583333,44.01441532
-123.156082,44.01666667
-123.15,44.02274866
-123.1416667,44.02274866
-123.1333333,44.02274866
-123.125,44.02274866
-123.1166667,44.02274866
-123.1105847,44.01666667
-123.1083333,44.01568541
-123.1009813,44.00833333
-123.1009813,44.0
-123.1,43.99774866
-123.093918,43.99166667
-123.1,43.98558468
-123.1022513,43.98333333
-123.1,43.98108199
-123.3166667,43.96798611
